"date","year","month","age_group","gender","race","region","unemployment_rate"
"2019-02-01",2019,2,"35-44","Male","White","South",3.94
"2019-02-01",2019,2,"35-44","Male","White","Midwest",4.26
"2019-02-01",2019,2,"35-44","Male","White","West",3.91
"2019-02-01",2019,2,"35-44","Male","Black","Northeast",6.2
"2019-02-01",2019,2,"35-44","Male","Black","South",6.7
"2019-02-01",2019,2,"35-44","Male","Black","Midwest",6.77
"2019-02-01",2019,2,"35-44","Male","Black","West",6.32
"2019-02-01",2019,2,"35-44","Male","Hispanic","Northeast",5.32
"2019-02-01",2019,2,"35-44","Male","Hispanic","South",5.95
"2019-02-01",2019,2,"35-44","Male","Hispanic","Midwest",5.68
"2019-02-01",2019,2,"35-44","Male","Hispanic","West",5.45
"2019-02-01",2019,2,"35-44","Male","Asian","Northeast",3.03
"2019-02-01",2019,2,"35-44","Male","Asian","South",3.15
"2019-02-01",2019,2,"35-44","Male","Asian","Midwest",3.83
"2019-02-01",2019,2,"35-44","Male","Asian","West",2.76
"2019-02-01",2019,2,"35-44","Male","Other","Northeast",4.36
"2019-02-01",2019,2,"35-44","Male","Other","South",4.87
"2019-02-01",2019,2,"35-44","Male","Other","Midwest",4.51
"2019-02-01",2019,2,"35-44","Male","Other","West",4.66
"2019-02-01",2019,2,"35-44","Female","White","Northeast",3.74
"2019-02-01",2019,2,"35-44","Female","White","South",4.58
"2019-02-01",2019,2,"35-44","Female","White","Midwest",3.83
"2019-02-01",2019,2,"35-44","Female","White","West",4.14
"2019-02-01",2019,2,"35-44","Female","Black","Northeast",6.26
"2019-02-01",2019,2,"35-44","Female","Black","South",7.45
"2019-02-01",2019,2,"35-44","Female","Black","Midwest",6.79
"2019-02-01",2019,2,"35-44","Female","Black","West",7.11
"2019-02-01",2019,2,"35-44","Female","Hispanic","Northeast",5.55
"2019-02-01",2019,2,"35-44","Female","Hispanic","South",5.8
"2019-02-01",2019,2,"35-44","Female","Hispanic","Midwest",5.88
"2019-02-01",2019,2,"35-44","Female","Hispanic","West",5.57
"2019-02-01",2019,2,"35-44","Female","Asian","Northeast",3.43
"2019-02-01",2019,2,"35-44","Female","Asian","South",3.9
"2019-02-01",2019,2,"35-44","Female","Asian","Midwest",3.48
"2019-02-01",2019,2,"35-44","Female","Asian","West",3.21
"2019-02-01",2019,2,"35-44","Female","Other","Northeast",4.42
"2019-02-01",2019,2,"35-44","Female","Other","South",5.58
"2019-02-01",2019,2,"35-44","Female","Other","Midwest",5.55
"2019-02-01",2019,2,"35-44","Female","Other","West",5.26
"2019-02-01",2019,2,"35-44","Non-binary","White","Northeast",3.83
"2019-02-01",2019,2,"35-44","Non-binary","White","South",4.13
"2019-02-01",2019,2,"35-44","Non-binary","White","Midwest",4.68
"2019-02-01",2019,2,"35-44","Non-binary","White","West",3.71
"2019-02-01",2019,2,"35-44","Non-binary","Black","Northeast",6.69
"2019-02-01",2019,2,"35-44","Non-binary","Black","South",8.34
"2019-02-01",2019,2,"35-44","Non-binary","Black","Midwest",7.65
"2019-02-01",2019,2,"35-44","Non-binary","Black","West",7.14
"2019-02-01",2019,2,"35-44","Non-binary","Hispanic","Northeast",5.79
"2019-02-01",2019,2,"35-44","Non-binary","Hispanic","South",7.19
"2019-02-01",2019,2,"35-44","Non-binary","Hispanic","Midwest",6.37
"2019-02-01",2019,2,"35-44","Non-binary","Hispanic","West",5.71
"2019-02-01",2019,2,"35-44","Non-binary","Asian","Northeast",3.95
"2019-02-01",2019,2,"35-44","Non-binary","Asian","South",4.55
"2019-02-01",2019,2,"35-44","Non-binary","Asian","Midwest",3.9
"2019-02-01",2019,2,"35-44","Non-binary","Asian","West",3.69
"2019-02-01",2019,2,"35-44","Non-binary","Other","Northeast",5.21
"2019-02-01",2019,2,"35-44","Non-binary","Other","South",6.33
"2019-02-01",2019,2,"35-44","Non-binary","Other","Midwest",5.32
"2019-02-01",2019,2,"35-44","Non-binary","Other","West",5.67
"2019-02-01",2019,2,"45-54","Male","White","Northeast",3.34
"2019-02-01",2019,2,"45-54","Male","White","South",4.26
"2019-02-01",2019,2,"45-54","Male","White","Midwest",4.33
"2019-02-01",2019,2,"45-54","Male","White","West",3.43
"2019-02-01",2019,2,"45-54","Male","Black","Northeast",6.89
"2019-02-01",2019,2,"45-54","Male","Black","South",7.47
"2019-02-01",2019,2,"45-54","Male","Black","Midwest",7.58
"2019-02-01",2019,2,"45-54","Male","Black","West",6.59
"2019-02-01",2019,2,"45-54","Male","Hispanic","Northeast",5
"2019-02-01",2019,2,"45-54","Male","Hispanic","South",5.82
"2019-02-01",2019,2,"45-54","Male","Hispanic","Midwest",6.46
"2019-02-01",2019,2,"45-54","Male","Hispanic","West",5.68
"2019-02-01",2019,2,"45-54","Male","Asian","Northeast",3.59
"2019-02-01",2019,2,"45-54","Male","Asian","South",3.68
"2019-02-01",2019,2,"45-54","Male","Asian","Midwest",3.58
"2019-02-01",2019,2,"45-54","Male","Asian","West",3.1
"2019-02-01",2019,2,"45-54","Male","Other","Northeast",4.95
"2019-02-01",2019,2,"45-54","Male","Other","South",5.24
"2019-02-01",2019,2,"45-54","Male","Other","Midwest",4.85
"2019-02-01",2019,2,"45-54","Male","Other","West",4.47
"2019-02-01",2019,2,"45-54","Female","White","Northeast",3.43
"2019-02-01",2019,2,"45-54","Female","White","South",4.07
"2019-02-01",2019,2,"45-54","Female","White","Midwest",4.21
"2019-02-01",2019,2,"45-54","Female","White","West",4.3
"2019-02-01",2019,2,"45-54","Female","Black","Northeast",6.44
"2019-02-01",2019,2,"45-54","Female","Black","South",8.29
"2019-02-01",2019,2,"45-54","Female","Black","Midwest",7.62
"2019-02-01",2019,2,"45-54","Female","Black","West",6.83
"2019-02-01",2019,2,"45-54","Female","Hispanic","Northeast",6.09
"2019-02-01",2019,2,"45-54","Female","Hispanic","South",6.34
"2019-02-01",2019,2,"45-54","Female","Hispanic","Midwest",5.93
"2019-02-01",2019,2,"45-54","Female","Hispanic","West",6.25
"2019-02-01",2019,2,"45-54","Female","Asian","Northeast",3.14
"2019-02-01",2019,2,"45-54","Female","Asian","South",3.76
"2019-02-01",2019,2,"45-54","Female","Asian","Midwest",3.79
"2019-02-01",2019,2,"45-54","Female","Asian","West",3.43
"2019-02-01",2019,2,"45-54","Female","Other","Northeast",4.58
"2019-02-01",2019,2,"45-54","Female","Other","South",5.47
"2019-02-01",2019,2,"45-54","Female","Other","Midwest",5.3
"2019-02-01",2019,2,"45-54","Female","Other","West",5.27
"2019-02-01",2019,2,"45-54","Non-binary","White","Northeast",4.46
"2019-02-01",2019,2,"45-54","Non-binary","White","South",5.24
"2019-02-01",2019,2,"45-54","Non-binary","White","Midwest",4.92
"2019-02-01",2019,2,"45-54","Non-binary","White","West",4
"2019-02-01",2019,2,"45-54","Non-binary","Black","Northeast",7.62
"2019-02-01",2019,2,"45-54","Non-binary","Black","South",8.84
"2019-02-01",2019,2,"45-54","Non-binary","Black","Midwest",7.79
"2019-02-01",2019,2,"45-54","Non-binary","Black","West",8.29
"2019-02-01",2019,2,"45-54","Non-binary","Hispanic","Northeast",6.21
"2019-02-01",2019,2,"45-54","Non-binary","Hispanic","South",6.98
"2019-02-01",2019,2,"45-54","Non-binary","Hispanic","Midwest",7.24
"2019-02-01",2019,2,"45-54","Non-binary","Hispanic","West",6.28
"2019-02-01",2019,2,"45-54","Non-binary","Asian","Northeast",4.03
"2019-02-01",2019,2,"45-54","Non-binary","Asian","South",4.47
"2019-02-01",2019,2,"45-54","Non-binary","Asian","Midwest",4.05
"2019-02-01",2019,2,"45-54","Non-binary","Asian","West",3.53
"2019-02-01",2019,2,"45-54","Non-binary","Other","Northeast",4.9
"2019-02-01",2019,2,"45-54","Non-binary","Other","South",6.28
"2019-02-01",2019,2,"45-54","Non-binary","Other","Midwest",5.99
"2019-02-01",2019,2,"45-54","Non-binary","Other","West",5.39
"2019-02-01",2019,2,"55-64","Male","White","Northeast",4.78
"2019-02-01",2019,2,"55-64","Male","White","South",5.74
"2019-02-01",2019,2,"55-64","Male","White","Midwest",5.06
"2019-02-01",2019,2,"55-64","Male","White","West",4.47
"2019-02-01",2019,2,"55-64","Male","Black","Northeast",8.27
"2019-02-01",2019,2,"55-64","Male","Black","South",9.76
"2019-02-01",2019,2,"55-64","Male","Black","Midwest",9.24
"2019-02-01",2019,2,"55-64","Male","Black","West",8.36
"2019-02-01",2019,2,"55-64","Male","Hispanic","Northeast",6.69
"2019-02-01",2019,2,"55-64","Male","Hispanic","South",7.74
"2019-02-01",2019,2,"55-64","Male","Hispanic","Midwest",7.96
"2019-02-01",2019,2,"55-64","Male","Hispanic","West",6.9
"2019-02-01",2019,2,"55-64","Male","Asian","Northeast",4.28
"2019-02-01",2019,2,"55-64","Male","Asian","South",4.39
"2019-02-01",2019,2,"55-64","Male","Asian","Midwest",4.14
"2019-02-01",2019,2,"55-64","Male","Asian","West",3.91
"2019-02-01",2019,2,"55-64","Male","Other","Northeast",6.34
"2019-02-01",2019,2,"55-64","Male","Other","South",6.64
"2019-02-01",2019,2,"55-64","Male","Other","Midwest",6.94
"2019-02-01",2019,2,"55-64","Male","Other","West",6.51
"2019-02-01",2019,2,"55-64","Female","White","Northeast",5.08
"2019-02-01",2019,2,"55-64","Female","White","South",5.25
"2019-02-01",2019,2,"55-64","Female","White","Midwest",4.84
"2019-02-01",2019,2,"55-64","Female","White","West",4.58
"2019-02-01",2019,2,"55-64","Female","Black","Northeast",8.4
"2019-02-01",2019,2,"55-64","Female","Black","South",9.83
"2019-02-01",2019,2,"55-64","Female","Black","Midwest",9.76
"2019-02-01",2019,2,"55-64","Female","Black","West",8.82
"2019-02-01",2019,2,"55-64","Female","Hispanic","Northeast",7.2
"2019-02-01",2019,2,"55-64","Female","Hispanic","South",8.58
"2019-02-01",2019,2,"55-64","Female","Hispanic","Midwest",8.07
"2019-02-01",2019,2,"55-64","Female","Hispanic","West",7.26
"2019-02-01",2019,2,"55-64","Female","Asian","Northeast",4.8
"2019-02-01",2019,2,"55-64","Female","Asian","South",4.49
"2019-02-01",2019,2,"55-64","Female","Asian","Midwest",4.47
"2019-02-01",2019,2,"55-64","Female","Asian","West",4.67
"2019-02-01",2019,2,"55-64","Female","Other","Northeast",5.74
"2019-02-01",2019,2,"55-64","Female","Other","South",6.73
"2019-02-01",2019,2,"55-64","Female","Other","Midwest",6.99
"2019-02-01",2019,2,"55-64","Female","Other","West",6.62
"2019-02-01",2019,2,"55-64","Non-binary","White","Northeast",4.99
"2019-02-01",2019,2,"55-64","Non-binary","White","South",6.49
"2019-02-01",2019,2,"55-64","Non-binary","White","Midwest",5.97
"2019-02-01",2019,2,"55-64","Non-binary","White","West",5.67
"2019-02-01",2019,2,"55-64","Non-binary","Black","Northeast",9.15
"2019-02-01",2019,2,"55-64","Non-binary","Black","South",10.91
"2019-02-01",2019,2,"55-64","Non-binary","Black","Midwest",10.92
"2019-02-01",2019,2,"55-64","Non-binary","Black","West",10.43
"2019-02-01",2019,2,"55-64","Non-binary","Hispanic","Northeast",7.82
"2019-02-01",2019,2,"55-64","Non-binary","Hispanic","South",9.32
"2019-02-01",2019,2,"55-64","Non-binary","Hispanic","Midwest",8.51
"2019-02-01",2019,2,"55-64","Non-binary","Hispanic","West",8.61
"2019-02-01",2019,2,"55-64","Non-binary","Asian","Northeast",4.65
"2019-02-01",2019,2,"55-64","Non-binary","Asian","South",5.96
"2019-02-01",2019,2,"55-64","Non-binary","Asian","Midwest",5.52
"2019-02-01",2019,2,"55-64","Non-binary","Asian","West",4.95
"2019-02-01",2019,2,"55-64","Non-binary","Other","Northeast",6.86
"2019-02-01",2019,2,"55-64","Non-binary","Other","South",7.73
"2019-02-01",2019,2,"55-64","Non-binary","Other","Midwest",7.09
"2019-02-01",2019,2,"55-64","Non-binary","Other","West",7.13
"2019-03-01",2019,3,"18-24","Male","White","Northeast",7.6
"2019-03-01",2019,3,"18-24","Male","White","South",8.58
"2019-03-01",2019,3,"18-24","Male","White","Midwest",8.68
"2019-03-01",2019,3,"18-24","Male","White","West",7.8
"2019-03-01",2019,3,"18-24","Male","Black","Northeast",13.7
"2019-03-01",2019,3,"18-24","Male","Black","South",15.82
"2019-03-01",2019,3,"18-24","Male","Black","Midwest",15.39
"2019-03-01",2019,3,"18-24","Male","Black","West",14.06
"2019-03-01",2019,3,"18-24","Male","Hispanic","Northeast",11.34
"2019-03-01",2019,3,"18-24","Male","Hispanic","South",13.22
"2019-03-01",2019,3,"18-24","Male","Hispanic","Midwest",12.58
"2019-03-01",2019,3,"18-24","Male","Hispanic","West",12.02
"2019-03-01",2019,3,"18-24","Male","Asian","Northeast",7.03
"2019-03-01",2019,3,"18-24","Male","Asian","South",7.77
"2019-03-01",2019,3,"18-24","Male","Asian","Midwest",7.9
"2019-03-01",2019,3,"18-24","Male","Asian","West",7.62
"2019-03-01",2019,3,"18-24","Male","Other","Northeast",9.49
"2019-03-01",2019,3,"18-24","Male","Other","South",11.15
"2019-03-01",2019,3,"18-24","Male","Other","Midwest",10.91
"2019-03-01",2019,3,"18-24","Male","Other","West",10.22
"2019-03-01",2019,3,"18-24","Female","White","Northeast",7.95
"2019-03-01",2019,3,"18-24","Female","White","South",9.33
"2019-03-01",2019,3,"18-24","Female","White","Midwest",8.54
"2019-03-01",2019,3,"18-24","Female","White","West",8.63
"2019-03-01",2019,3,"18-24","Female","Black","Northeast",14.01
"2019-03-01",2019,3,"18-24","Female","Black","South",16.83
"2019-03-01",2019,3,"18-24","Female","Black","Midwest",15.64
"2019-03-01",2019,3,"18-24","Female","Black","West",15.05
"2019-03-01",2019,3,"18-24","Female","Hispanic","Northeast",12.19
"2019-03-01",2019,3,"18-24","Female","Hispanic","South",13.83
"2019-03-01",2019,3,"18-24","Female","Hispanic","Midwest",13.07
"2019-03-01",2019,3,"18-24","Female","Hispanic","West",12.34
"2019-03-01",2019,3,"18-24","Female","Asian","Northeast",6.9
"2019-03-01",2019,3,"18-24","Female","Asian","South",8.06
"2019-03-01",2019,3,"18-24","Female","Asian","Midwest",8
"2019-03-01",2019,3,"18-24","Female","Asian","West",7.77
"2019-03-01",2019,3,"18-24","Female","Other","Northeast",9.98
"2019-03-01",2019,3,"18-24","Female","Other","South",12.03
"2019-03-01",2019,3,"18-24","Female","Other","Midwest",11.82
"2019-03-01",2019,3,"18-24","Female","Other","West",11.13
"2019-03-01",2019,3,"18-24","Non-binary","White","Northeast",8.55
"2019-03-01",2019,3,"18-24","Non-binary","White","South",9.74
"2019-03-01",2019,3,"18-24","Non-binary","White","Midwest",9.74
"2019-03-01",2019,3,"18-24","Non-binary","White","West",9.53
"2019-03-01",2019,3,"18-24","Non-binary","Black","Northeast",15.75
"2019-03-01",2019,3,"18-24","Non-binary","Black","South",18.41
"2019-03-01",2019,3,"18-24","Non-binary","Black","Midwest",17.39
"2019-03-01",2019,3,"18-24","Non-binary","Black","West",16.41
"2019-03-01",2019,3,"18-24","Non-binary","Hispanic","Northeast",13.57
"2019-03-01",2019,3,"18-24","Non-binary","Hispanic","South",15.6
"2019-03-01",2019,3,"18-24","Non-binary","Hispanic","Midwest",14.19
"2019-03-01",2019,3,"18-24","Non-binary","Hispanic","West",14.25
"2019-03-01",2019,3,"18-24","Non-binary","Asian","Northeast",8.24
"2019-03-01",2019,3,"18-24","Non-binary","Asian","South",9.31
"2019-03-01",2019,3,"18-24","Non-binary","Asian","Midwest",8.71
"2019-03-01",2019,3,"18-24","Non-binary","Asian","West",8.26
"2019-03-01",2019,3,"18-24","Non-binary","Other","Northeast",11.06
"2019-03-01",2019,3,"18-24","Non-binary","Other","South",12.76
"2019-03-01",2019,3,"18-24","Non-binary","Other","Midwest",12.53
"2019-03-01",2019,3,"18-24","Non-binary","Other","West",11.77
"2019-03-01",2019,3,"25-34","Male","White","Northeast",4.45
"2019-03-01",2019,3,"25-34","Male","White","South",5.24
"2019-03-01",2019,3,"25-34","Male","White","Midwest",4.46
"2019-03-01",2019,3,"25-34","Male","White","West",4.72
"2019-03-01",2019,3,"25-34","Male","Black","Northeast",7.24
"2019-03-01",2019,3,"25-34","Male","Black","South",8.98
"2019-03-01",2019,3,"25-34","Male","Black","Midwest",8.38
"2019-03-01",2019,3,"25-34","Male","Black","West",7.84
"2019-03-01",2019,3,"25-34","Male","Hispanic","Northeast",6.61
"2019-03-01",2019,3,"25-34","Male","Hispanic","South",7.05
"2019-03-01",2019,3,"25-34","Male","Hispanic","Midwest",6.9
"2019-03-01",2019,3,"25-34","Male","Hispanic","West",6.88
"2019-03-01",2019,3,"25-34","Male","Asian","Northeast",3.34
"2019-03-01",2019,3,"25-34","Male","Asian","South",4.25
"2019-03-01",2019,3,"25-34","Male","Asian","Midwest",3.75
"2019-03-01",2019,3,"25-34","Male","Asian","West",3.59
"2019-03-01",2019,3,"25-34","Male","Other","Northeast",5.16
"2019-03-01",2019,3,"25-34","Male","Other","South",6.07
"2019-03-01",2019,3,"25-34","Male","Other","Midwest",5.81
"2019-03-01",2019,3,"25-34","Male","Other","West",5.59
"2019-03-01",2019,3,"25-34","Female","White","Northeast",4.38
"2019-03-01",2019,3,"25-34","Female","White","South",5.46
"2019-03-01",2019,3,"25-34","Female","White","Midwest",5.1
"2019-03-01",2019,3,"25-34","Female","White","West",5.08
"2019-03-01",2019,3,"25-34","Female","Black","Northeast",7.73
"2019-03-01",2019,3,"25-34","Female","Black","South",9.47
"2019-03-01",2019,3,"25-34","Female","Black","Midwest",8.36
"2019-03-01",2019,3,"25-34","Female","Black","West",7.94
"2019-03-01",2019,3,"25-34","Female","Hispanic","Northeast",6.81
"2019-03-01",2019,3,"25-34","Female","Hispanic","South",7.67
"2019-03-01",2019,3,"25-34","Female","Hispanic","Midwest",7.39
"2019-03-01",2019,3,"25-34","Female","Hispanic","West",6.55
"2019-03-01",2019,3,"25-34","Female","Asian","Northeast",4.33
"2019-03-01",2019,3,"25-34","Female","Asian","South",4.92
"2019-03-01",2019,3,"25-34","Female","Asian","Midwest",3.91
"2019-03-01",2019,3,"25-34","Female","Asian","West",4.37
"2019-03-01",2019,3,"25-34","Female","Other","Northeast",5.74
"2019-03-01",2019,3,"25-34","Female","Other","South",7.05
"2019-03-01",2019,3,"25-34","Female","Other","Midwest",6.72
"2019-03-01",2019,3,"25-34","Female","Other","West",5.96
"2019-03-01",2019,3,"25-34","Non-binary","White","Northeast",5.07
"2019-03-01",2019,3,"25-34","Non-binary","White","South",5.57
"2019-03-01",2019,3,"25-34","Non-binary","White","Midwest",5.02
"2019-03-01",2019,3,"25-34","Non-binary","White","West",5.28
"2019-03-01",2019,3,"25-34","Non-binary","Black","Northeast",8.92
"2019-03-01",2019,3,"25-34","Non-binary","Black","South",10.23
"2019-03-01",2019,3,"25-34","Non-binary","Black","Midwest",9.26
"2019-03-01",2019,3,"25-34","Non-binary","Black","West",8.91
"2019-03-01",2019,3,"25-34","Non-binary","Hispanic","Northeast",7.04
"2019-03-01",2019,3,"25-34","Non-binary","Hispanic","South",8.42
"2019-03-01",2019,3,"25-34","Non-binary","Hispanic","Midwest",8.35
"2019-03-01",2019,3,"25-34","Non-binary","Hispanic","West",7.97
"2019-03-01",2019,3,"25-34","Non-binary","Asian","Northeast",4.21
"2019-03-01",2019,3,"25-34","Non-binary","Asian","South",5.25
"2019-03-01",2019,3,"25-34","Non-binary","Asian","Midwest",5.08
"2019-03-01",2019,3,"25-34","Non-binary","Asian","West",4.78
"2019-03-01",2019,3,"25-34","Non-binary","Other","Northeast",6.13
"2019-03-01",2019,3,"25-34","Non-binary","Other","South",7.03
"2019-03-01",2019,3,"25-34","Non-binary","Other","Midwest",6.46
"2019-03-01",2019,3,"25-34","Non-binary","Other","West",6.75
"2019-03-01",2019,3,"35-44","Male","White","Northeast",3.12
"2019-03-01",2019,3,"35-44","Male","White","South",4.09
"2019-03-01",2019,3,"35-44","Male","White","Midwest",3.42
"2019-03-01",2019,3,"35-44","Male","White","West",3.47
"2019-03-01",2019,3,"35-44","Male","Black","Northeast",5.97
"2019-03-01",2019,3,"35-44","Male","Black","South",7.44
"2019-03-01",2019,3,"35-44","Male","Black","Midwest",6.67
"2019-03-01",2019,3,"35-44","Male","Black","West",6.42
"2019-03-01",2019,3,"35-44","Male","Hispanic","Northeast",5.07
"2019-03-01",2019,3,"35-44","Male","Hispanic","South",6.04
"2019-03-01",2019,3,"35-44","Male","Hispanic","Midwest",5.57
"2019-03-01",2019,3,"35-44","Male","Hispanic","West",5.86
"2019-03-01",2019,3,"35-44","Male","Asian","Northeast",3.55
"2019-03-01",2019,3,"35-44","Male","Asian","South",3.98
"2019-03-01",2019,3,"35-44","Male","Asian","Midwest",2.98
"2019-03-01",2019,3,"35-44","Male","Asian","West",3.22
"2019-03-01",2019,3,"35-44","Male","Other","Northeast",4.29
"2019-03-01",2019,3,"35-44","Male","Other","South",5.32
"2019-03-01",2019,3,"35-44","Male","Other","Midwest",5.05
"2019-03-01",2019,3,"35-44","Male","Other","West",5.04
"2019-03-01",2019,3,"35-44","Female","White","Northeast",4.04
"2019-03-01",2019,3,"35-44","Female","White","South",4.23
"2019-03-01",2019,3,"35-44","Female","White","Midwest",4
